product_name,ingredient,interaction_count,top_interaction_types
ANKEP 400 MG 30 FILM TABLET,quetiapine,708,"risk or severity of adverse effects, QTc-prolonging activities, serum concentration"
ANKEP 50 MG FILM TABLET (30 FILM TABLET),quetiapine,708,"risk or severity of adverse effects, QTc-prolonging activities, serum concentration"
ANPEKS MR 35 MG FILM KAPLI MODIFIYE SALIM TB,trimetazidine,1,risk or severity of adverse effects
ANSIOX 0.5 MG 30 TB,alprazolam,448,"risk or severity of adverse effects, serum concentration, metabolism"
ANSIOX 1 MG 50 TABLET,alprazolam,448,"risk or severity of adverse effects, serum concentration, metabolism"
ANTABUS 500 MG 25 TABLET,disulfiram,125,"metabolism, serum concentration, risk or severity of convulsion"
ANTAX 1000 MG ORAL TOZ ICEREN 90 SASE,lanthanum carbonate,51,serum concentration
ANTAX 500 MG ORAL TOZ ICEREN 90 SASE,lanthanum carbonate,51,serum concentration
ANTAX 750 MG ORAL TOZ ICEREN 90 SASE,lanthanum carbonate,51,serum concentration
ANTEPSIN 1 G TABLET (60 TABLET),sucralfate,94,"absorption, serum concentration, anticoagulant activities"
ANTEPSIN 1 GR/5 ML 250 ML SUSP,sucralfate,94,"absorption, serum concentration, anticoagulant activities"
ANTHIX 10 MG 20 TB,rupatadine,178,"metabolism, serum concentration, sedative activities"
ANTI SKAB % 5 120 ML LOSYON,permethrin,93,"metabolism, serum concentration"
ANTI SKAB KREM % 5 30 GR KREM,permethrin,93,"metabolism, serum concentration"
ANTI-EM 50 MG TABLET (12 TABLET),dimenhydrinate,297,"risk or severity of adverse effects, central nervous system depressant (CNS depressant) activities, sedative activities"
ANTI-FOSFAT CC 500 MG 100 FTB,calcium carbonate,252,"absorption, therapeutic efficacy, bioavailability"
ANTI-NAUSEA 10 MG/2 ML IM/IV ENJ COZ ICEREN 5 AMP,metoclopramide,370,"risk or severity of adverse effects, QTc-prolonging activities, therapeutic efficacy"
ANZYL 10 MG 28 FILM TABLET,escitalopram,733,"risk or severity of adverse effects, QTc-prolonging activities, metabolism"
ANZYL 15 MG 28 FTB,escitalopram,733,"risk or severity of adverse effects, QTc-prolonging activities, metabolism"
ANZYL 20 MG 28 FILM TABLET,escitalopram,733,"risk or severity of adverse effects, QTc-prolonging activities, metabolism"
ANZYL 5 MG 28 FTB,escitalopram,733,"risk or severity of adverse effects, QTc-prolonging activities, metabolism"
"APACLOT 2,5 MG FILM KAPLI TABLET (56 FILM KAPLI TABLET)",apixaban,351,"serum concentration, anticoagulant activities, metabolism"
APACLOT 5 MG FILM KAPLI TABLET (56 FILM KAPLI TABLET),apixaban,351,"serum concentration, anticoagulant activities, metabolism"
"APFECTO % 0,3 GOZ DAMLASI, SUSPANSIYON (1,7 ML)",nepafenac,342,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
"APFECTO %0,1 GOZ DAMLASI, SUSPANSIYON (5 ML)",nepafenac,342,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
APIREKS 100 MG/5 ML 100 ML PEDIATRIK SUSP,ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"APIXELIS 2,5 MG FILM KAPLI TABLET (56 TABLET)",apixaban,351,"serum concentration, anticoagulant activities, metabolism"
APIXELIS 5 MG FILM KAPLI TABLET (56 TABLET),apixaban,351,"serum concentration, anticoagulant activities, metabolism"
"APIXENTA 2,5 MG FILM KAPLI TABLET (56 ADET)",apixaban,351,"serum concentration, anticoagulant activities, metabolism"
APIXENTA 5 MG FILM KAPLI TABLET (56 ADET),apixaban,351,"serum concentration, anticoagulant activities, metabolism"
APRALJIN FORTE 550 MG 10 FTB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APRANAX 275 MG 10 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APRANAX 275 MG 20 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APRANAX FORTE 550 MG 10 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APRANAX FORTE 550 MG 20 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APROKAM 50 MG INTRAKAMERAL ENJEKSIYONLUK COZELTI TOZU 10 FLAKON,cefuroxime,46,"serum concentration, absorption, nephrotoxic activities"
APROL 275 MG 10 FTB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APROL FORT 550 MG FILM KAPLI TABLET (10 TABLET),naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APROL FORT 550 MG FILM KAPLI TABLET (20 TABLET),naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APROWELL FORT 550 MG 10 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
APROWELL FORT 550 MG 20 TB,naproxen,416,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARAMID 10 MG 30 FTB,leflunomide,598,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARAMID 20 MG 30 FTB,leflunomide,598,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARAVA 10 MG 30 FTB,leflunomide,598,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARAVA 20 MG 30 FTB,leflunomide,598,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARBESTA 150 MG 28 FTB,irbesartan,546,"metabolism, risk or severity of adverse effects, hypotensive activities"
ARBESTA 300 MG 28 FTB,irbesartan,546,"metabolism, risk or severity of adverse effects, hypotensive activities"
ARCOTIL 20 MG IV/IM LIYOF TOZ ICEREN FLK (1 FLK+1 COZUCU AMP),tenoxicam,396,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
AREX 25 MG FILM KAPLI TABLET (20 TABLET),dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
AREX 50 MG FILM KAPLI TABLET (30 TABLET),dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
ARFELIP 267 MG SERT KAPSUL (30 ADET),fenofibrate,115,"metabolism, serum concentration, hypoglycemic activities"
ARFELIP 267 MG SERT KAPSUL (90 ADET),fenofibrate,115,"metabolism, serum concentration, hypoglycemic activities"
ARIA-DES 5 MG FILM KAPLI TABLET (20 FILM KAPLI TABLET),desloratadine,392,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
ARICEPT EVESS 10 MG 28 AGIZDA DAGILAN TB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
ARIFAY 10 MG 28 AGIZDA DAGILAN TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIFAY 5 MG 28 TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIMIDEX 1 MG 28 FTB,anastrozole,50,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
ARINNA 40 MG 28 ENTERIK KAPLI TABLET,pantoprazole,297,"metabolism, serum concentration, therapeutic efficacy"
ARIPA 1 MG/ML ORAL COZELTI (150 ML),aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIPA 10 MG 28 TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIPA 15 MG 28 TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIPA 20 MG 28 TABLET,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIPA 30 MG 28 TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARIPA 5 MG 28 TB,aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ARISLOW ER 1 MG UZATILMIS SALIMLI TABLET (28 TABLET),guanfacine,601,"risk or severity of adverse effects, hypotensive activities, metabolism"
ARISLOW ER 2 MG UZATILMIS SALIMLI TABLET (28 TABLET),guanfacine,601,"risk or severity of adverse effects, hypotensive activities, metabolism"
ARISLOW ER 3 MG UZATILMIS SALIMLI TABLET (28 TABLET),guanfacine,601,"risk or severity of adverse effects, hypotensive activities, metabolism"
ARISLOW ER 4 MG UZATILMIS SALIMLI TABLET (28 TABLET),guanfacine,601,"risk or severity of adverse effects, hypotensive activities, metabolism"
ARISTU 1 MG 28 TB,anastrozole,50,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
ARITMAL %2 5 ML 5 AMP (BIOSEL),lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
"ARLEC 12,5 MG 28 TB",carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
ARLEC 25 MG 28 TB,carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
"ARLEC 3,125 MG 28 TB",carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
"ARLEC 6,25 MG 28 TB",carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
ARLIPTIN 100 MG FILM KAPLI TABLET (28 TABLET),sitagliptin,311,"hypoglycemic activities, serum concentration, therapeutic efficacy"
ARMASEFT 1 G IV ENJEKTABL TOZ ICEREN FLAKON,ceftriaxone,28,"nephrotoxic activities, risk or severity of adverse effects, anticoagulant activities"
ARMEC 3 MG TABLET (10 TABLET),ivermectin,121,"metabolism, serum concentration, risk or severity of rhabdomyolysis"
ARMEC 3 MG TABLET (12 TABLET),ivermectin,121,"metabolism, serum concentration, risk or severity of rhabdomyolysis"
ARMEC 3 MG TABLET (20 TABLET),ivermectin,121,"metabolism, serum concentration, risk or severity of rhabdomyolysis"
ARMEC 3 MG TABLET (4 TABLET),ivermectin,121,"metabolism, serum concentration, risk or severity of rhabdomyolysis"
AROMASIN 25 MG 30 DRJ,exemestane,111,"metabolism, serum concentration, therapeutic efficacy"
ARPIN 100 MG FILM KAPLI TABLET (40 ADET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
ARPIN 100 MG FILM KAPLI TABLET (80 ADET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
ARPIN 50 MG FILM KAPLI TABLET (40 ADET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
ARPIN 50 MG FILM KAPLI TABLET (80 ADET),pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
"ARTROCOL %2,5 MG 45 G JEL",ketoprofen,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ARTROPAN 20 MG/ML ENJEKSIYONLUK SUSPANSIYON,triamcinolone,393,"risk or severity of adverse effects, metabolism, serum concentration"
ARVELES 25 MG 20 FTB,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
ARVELES 50 MG/ 2 ML ENJEKSIYONLUK COZELTI (6 AMPUL),dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
ARVILA 250 MG TABLET (120 TABLET)**,abiraterone,526,"serum concentration, metabolism, cardiotoxic activities"
ARYPEZ 10 MG FILM KAPLI TABLET (28 TABLET),donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
ARYPEZ 5 MG FILM KAPLI TABLET (28 TABLET),donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
"ARİPA 2 MG TABLET, 28 ADET",aripiprazole,741,"serum concentration, risk or severity of adverse effects, hypotensive activities"
ASACOL 4 G/100 ML REKTAL SUSPANSIYON (7 ADET),mesalazine,443,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
ASACOL 500 MG 20 SUPP,mesalazine,443,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
ASACOL 800 MG ENTERIK TABLET (90 TABLET),mesalazine,443,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
ASEC 100 MG 20 FTB,aceclofenac,396,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ASPIRIN 100 MG 20 TB,acetylsalicylic acid,421,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
ASPIRIN 500 MG 20 TB,acetylsalicylic acid,421,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
"ASTONIN-H 0,1 MG 100 TABLET",fludrocortisone,284,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
"ASTOSAL 2,5 MG/2,5 ML NEBULIZASYON ICIN INHALASYON COZELTISI (20 DOZ)",salbutamol,204,"QTc-prolonging activities, risk or severity of adverse effects, vasoconstricting activities"
ATAFLOKS 400 MG 7 FTB,moxifloxacin,371,"QTc-prolonging activities, neuroexcitatory activities, risk or severity of adverse effects"
ATARAX 2 MG/ML 200 ML SURUP,hydroxyzine,346,"central nervous system depressant (CNS depressant) activities, QTc-prolonging activities, sedative activities"
ATARAX 25 MG 30 FTB,hydroxyzine,346,"central nervous system depressant (CNS depressant) activities, QTc-prolonging activities, sedative activities"
"ATAXIL 100 MG/16,7 ML IV INF. ICIN KON. COZ. ICEREN FLAKON",paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
ATAXIL 30 MG/5 ML IV INF. ICIN KON. COZ. ICEREN FLAKON,paclitaxel,519,"risk or severity of adverse effects, metabolism, serum concentration"
ATEROZ 10 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATEROZ 20 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATEROZ 40 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATERVIX 75 MG 28 FILM KAPLI TABLET,clopidogrel,321,"metabolism, serum concentration, therapeutic efficacy"
ATIVAN-EXPIDET 1 MG 20 TB,lorazepam,291,"risk or severity of adverse effects, central nervous system depressant (CNS depressant) activities, therapeutic efficacy"
ATOKSILIN 1 GR 16 TB,amoxicillin,74,"metabolism, serum concentration, therapeutic efficacy"
ATOKSILIN 250 MG/5 ML 80 ML SUSP,amoxicillin,74,"metabolism, serum concentration, therapeutic efficacy"
ATOKSILIN 500 MG 16 TB,amoxicillin,74,"metabolism, serum concentration, therapeutic efficacy"
ATOMINEX 10 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOMINEX 18 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOMINEX 25 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOMINEX 40 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOMINEX 60 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOMINEX 80 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATOR 10 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATOR 10 MG 90 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATOR 20 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATOR 20 MG 90 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATOR 40 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATOR 80 MG 30 FTB,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
ATROPIN SULFAT 0.25 MG/ML (1/4) 1 ML 10 AMP (GALEN),atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
ATROPIN SULFAT 0.5 MG/ML (1/2) 1 ML 10 AMP (BIOSEL),atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
ATROPIN SULFAT 0.5 MG/ML (1/2) 1 ML 10 AMP (GALEN),atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
ATROPIN SULFAT 1 MG/ML 1 ML 10 AMP (GALEN),atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
"ATROPIN SULFAT ONFARMA 0,25 MG / 1 ML ENJEKSIYONLUK COZELTI (10 AMPUL)",atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
"ATROPIN SULFAT ONFARMA 0,5 MG / 1 ML ENJEKSIYONLUK COZELTI (10 AMPUL)",atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
ATROPIN SULFAT ONFARMA 1 MG / 1 ML ENJEKSIYONLUK COZELTI (10 AMPUL),atropine,133,"risk or severity of adverse effects, therapeutic efficacy, hypertensive activities"
ATTEX 10 MG 28 KAPSUL,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 100 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 18 MG 28 KAPSUL,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 25 MG 28 KAPSUL,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 4 MG/ML ORAL COZELTI (100 ML),atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 40 MG 28 KAPSUL,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 60 MG 28 KAPSUL,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
ATTEX 80 MG 28 KAP,atomoxetine,697,"metabolism, serum concentration, QTc-prolonging activities"
AUBAGIO 14 MG 28 FTB,teriflunomide,605,"serum concentration, risk or severity of adverse effects, metabolism"
AURORIX 150 MG 30 LAK TB,moclobemide,570,"metabolism, risk or severity of adverse effects, hypotensive activities"
AURORIX 300 MG 30 LAK TB,moclobemide,570,"metabolism, risk or severity of adverse effects, hypotensive activities"
AVALCEPT 450 MG FTB,valganciclovir,12,"risk or severity of adverse effects, serum concentration, risk or severity of generalized seizure"
"AVAMYS 27,5 MCG/DOZ 120 DOZ NAZAL SPREY",fluticasone furoate,298,"risk or severity of adverse effects, metabolism, serum concentration"
